"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01"
"Guadalupe County","TX","San Antonio-New Braunfels","48","187",231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750,1762.5,1800,1712.5,1735,1737.5,1695,1700,1725,1750,1695,1695,1695,1650,1747.5,1750,1700,1775,1795,1750,1750,1750,1700,1795,1700,1700
"Scott County","MN","Minneapolis-St. Paul-Bloomington","27","139",232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300,2145,2100,2225,2300,2250,2297.5,2295,2222.5,2050,2200,2350,2250,2362.5,2300,2272.5,2300,2250,2225,2250,2195
"Stafford County","VA","Washington-Arlington-Alexandria","51","179",233,,,,,,,,,,,,,1950,2000,1975,1950,2000,2000,1962.5,1900,1900,1900,1937.5,1897.5,1900,2000,1962.5,2099.5,2100,2000,2000,1900,1900,1800,1900,1850,1850,1900,1950,2000,2100,1995,2000,2000,1950,1985,1950,1900,1975,2000,2092.5,2100,2100,2100,2100,2050,2000,1995,1995,1997.5,2000,2100,2150,2150,2150,2150,2100,2000,1985,2000,2025,2100,2050,2100,2100,2100,2200,2197.5,2200,2050,2150,2000,2050,2025,2095,2050,2197.5,2147.5,2150,2195,2175,2195,2195,2195,2150,2150,2100,2200,2200,2200,2200,2295,2200,2195,2170,2100,2195,2125
"Comanche County","OK","Lawton","40","031",234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122,1095,1122,1195,1097.5,1200,1195,1250,1163,1225,1200,1150,1200,1131,1200,1200,1260,1081,1095,1095,1222.5,1075,1092,1092,1094,1094,1094,1094
"Columbia County","GA","Augusta-Richmond County","13","073",235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1295,1295,1300,1295,1350,1350,1362.5,1300,1300,1300,1350,1350,1325,1295,1295,1295,1300,1350,1350,1375,1400,1375,1375,1400,1400,1395,1395,1350,1395,1395,1400,1395,1400,1395,1400,1400,1395,1395,1395,1395,1395,1387.5,1395,1450,1450,1477.5,1400,1425,1450,1395,1395,1400,1450,1450,1495,1475,1495,1450,1450,1495,1495,1450,1450,1400,1450,1425,1425,1450,1500,1495,1495,1495,1495,1475,1450,1450,1472.5
"Spotsylvania County","VA","Washington-Arlington-Alexandria","51","177",236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,1900,1850,1895,1995,1950,1950,1900,1895,1900,1895,1895,1850,1895,1895,1895,1995,2000,1885,1895,1800,1825,1847.5,1800,1825
"Jefferson County","NY","Watertown-Fort Drum","36","045",237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1230,1230,1200,1230,1230,1230,1230,1275,1335,1300,1200,1200,1335,1282.5,1300,1295,1270,1317.5,1399,1377,1300,1377,1388,1315,1245,1250
"Canadian County","OK","Oklahoma City","40","017",238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495,1445,1395,1450,1300,1495,1500,1500,1495,1465,1445,1425,1425,1400,1495,1447.5,1445,1450,1425,1500,1550,1500,1500,1495,1497.5,1547.5,1500,1495,1495,1497.5
"Douglas County","KS","Lawrence","20","045",239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1295,1298,1300,1325,1300,1300,1273.5,1300,1325,1350,1289,1312.5,1280,1330,1362.5,1300,1300,1299,1350,1372.5,1395,1395,1300,1300
"Albemarle County","VA","Charlottesville","51","003",240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2072.5,2000,2025,2037.5,2250,2075,2000,2062.5,2150,2250,2250,2262.5,2100,2195,2100
"Monongalia County","WV","Morgantown","54","061",241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,1327.5,1260,1300,1500,1600,1600,1545,1435,1250,1275,1385,1470,1300,1350,1350,1300,1300,1300,1392.5,1525,1400,1400,1485
"Rockdale County","GA","Atlanta-Sandy Springs-Roswell","13","247",242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1435,1450,1487.5,1500,1489,1400,1450,1450,1447.5,1500,1500,1500,1547.5,1530,1503,1545,1515,1518,1520,1560,1545,1545,1626.5,1599.5,1593
"Suffolk City","VA","Virginia Beach-Norfolk-Newport News","51","800",243,,,,,,,,,,,,,1795,1795,1795,1800,1795,1795,1800,1795,1775,1795,1795,1795,1795,1795,1725,1750,1795,1750,1710,1750,1750,1785,1795,1800,1795,1800,1797.5,1795,1797.5,1795,1750,1750,1800,1750,1750,1750,1767.5,1790,1785,1795,1800,1800,1795,1800,1795,1750,1775,1785,1750,1695,1750,1799,1800,1800,1797.5,1785,1750,1750,1750,1750,1750,1750,1790,1800,1795,1780,1775,1785,1737.5,1700,1725,1750,1725,1750,1800,1850,1750,1797.5,1795,1790,1790,1775,1795,1750,1795,1785,1800,1800,1800,1780,1795,1795,1800,1800,1842.5,1850
"Newport County","RI","Providence-Warwick","44","005",244,,,,,,,,,2400,2300,2400,2300,2400,2400,2400,2400,2400,2300,2300,2300,2200,2200,2275,2200,2275,2300,2400,2300,2300,2200,2200,2200,2200,2200,2300,2225,2250,2300,2300,2300,2300,2250,2300,2250,2300,2249,2350,2275,2300,2300,2300,2400,2300,2400,2300,2250,2300,2249,2249,2250,2400,2500,2500,2400,2550,2500,2500,2400,2400,2400,2500,2500,2500,2500,2500,2400,2450,2285,2300,2300,2285,2300,2300,2550,2600,2625,2600,2625,2500,2650,2500,2400,2400,2500,2650,2600,2700,2800,2800,2800,2750,2600,2500,2600,2600,2650,2700,2700
"Rockwall County","TX","Dallas-Fort Worth-Arlington","48","397",245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,1922.5,1950,1950,1999,2095,2095,2050,1995,1950,1950,1950,1995,1950,1950,2000,1995,1975,2012.5,2095,1950,1912.5,1912.5,1895,2047,2085,2040
"Riley County","KS","Manhattan","20","161",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455,1460,1300,1250,1272.5,1300,1237.5,1350,1450,1450,1400,1275,1325,1300,1350,1400,1400,1297.5,1250,1272.5,1300,1312.5,1400,1337.5,1400,1400,1400,1400,1400,1400,1400,1350,1287.5,1250,1250,1400,1400,1400,1400,1350,1350,1350,1350,1450,1400,1400,1395,1350,1380,1440,1450,1400,1350,1350,1397.5,1350,1300,1250,1200,1350,1400,1400,1440,1380,1380,1300,1300,1237.5,1200,1200,1295,1395,1400,1450
"Geary County","KS","Junction City","20","061",247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1200,1200,1262.5,1250,1250,1200,1200,1250,1250,1212.5,1200,1200,1225,1250,1225,1225,1300,1300,1250,1250,1250,1250,1250
